2020-03-02;1266.66;
2020-03-03;1433.23;
2020-03-04;1461.36;
2020-03-05;1336.61;
2020-03-06;1508.98;
2020-03-07;1501.05;
2020-03-08;1627.28;
2020-03-09;1690.4;
2020-03-10;1753.52;
2020-03-11;1379.18;
2020-03-12;1593.38;
2020-03-13;1478.46;
2020-03-14;1477.63;
2020-03-15;1476.81;
2020-03-16;1475.15;
2020-03-17;1471.84;
2020-03-18;5336.56;
